MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
0.3333333333333333,0.3333333333333333,0.32109662357415125,0.36193623884281867,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.4,1.0,0.75,0.2,0.5555555555555556,0.625,0.5147058823529411,0.9508196721311476,0.0,0.0,0.30000000000000004,0.2,0.3333333333333333,0.0,0.33333333333333337,0.75,1.0,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.3339041095890411,0.12765957446808512,1.0,0.5,1.0,1.0,0.32096935602439514,0.288135593220339,0.0,0.5005807050774278,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.25,0.2616822429906542,0.0,0.25,0.383638928067701,0.5,0.5,0.5,0.0,0.32270916334661354,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.6666666666666666,0.75,0.0,0.0,0.0
0.08333333333333333,0.6666666666666666,0.356374729510597,0.3947467829807554,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.7142857142857142,0.4,1.0,0.75,0.4,0.4444444444444445,0.5,0.5955882352941176,0.9508196721311476,0.0,0.0,0.30000000000000004,0.2,0.3333333333333333,0.0,0.33333333333333337,0.5,0.25,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.3287671232876712,0.12569558101472997,0.0,0.25,0.0,1.0,0.3253108952647219,0.0,0.0,0.30409269909282877,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.24999999999999997,1.0,0.0,0.0,0.25,0.7570093457943925,0.0,0.25,0.14104372355430184,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.6666666666666666,0.75,0.0,0.0,0.0
1.0,0.6666666666666666,0.49506374709743084,0.4269831573057663,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.6190476190476191,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.051470588235294115,0.13114754098360656,0.0,0.0,0.9,0.9,0.6666666666666666,0.1075,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666667,0.0,1.0000000000000002,0.06396172927002126,0.0,0.0,0.2577054794520548,0.15761047463175124,1.0,1.0,1.0,1.0,0.4007277773301672,0.401452784503632,0.0,0.5942815777216213,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.75,0.06542056074766354,0.5,0.5,0.39774330042313116,0.5,0.5,1.0,0.0,0.19123505976095617,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.6666666666666666,0.75,0.0,0.0,0.0
0.75,0.6666666666666666,0.49506374709743084,0.41813577480537734,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.3333333333333333,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.5,0.375,0.8524590163934427,0.0,0.0,0.6000000000000001,0.6000000000000001,0.6666666666666666,0.241875,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,0.4000000000000001,0.18426647767540752,0.0,0.0,0.1506849315068493,0.22782324058919806,1.0,0.5,1.0,0.6666666666666666,0.540159059643365,0.0,0.0,0.5049275286421926,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.33333333333333337,1.0,0.6666666666666666,0.8,0.75,0.47663551401869153,0.5,0.5,0.3229901269393512,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454545,0.6666666666666666,0.75,0.0,0.0,0.0
0.75,0.6666666666666666,0.49506374709743084,0.3595069288505668,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.3333333333333333,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.34558823529411764,0.7868852459016394,0.0,0.0,0.4,0.30000000000000004,0.0,0.04125,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.4559075342465753,0.17430441898527008,1.0,0.75,1.0,1.0,0.438827185757642,0.0,0.0,0.41020496176053767,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.33333333333333337,1.0,0.0,0.0,0.25,0.308411214953271,0.0,0.5,0.3251057827926657,0.5,0.5,1.0,0.08634772462077012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545454,0.0,0.75,0.0,0.0,0.0
0.0,0.3333333333333333,0.3284263672070855,0.28432178412587694,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.09523809523809523,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.75,0.5955882352941176,0.9344262295081968,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.33333333333333337,0.5,0.25,0.33333333333333337,0.6666666666666667,0.0,0.4000000000000001,0.08664068036853295,0.0,0.0,0.1194349315068493,0.12569558101472997,1.0,0.5,0.0,1.0,0.4206297688975651,0.0,0.0,0.3931944598374617,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.75,0.0,0.0,0.25,0.7570093457943925,0.0,0.25,0.31734837799717913,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75,0.5,1.0,0.5454545454545454,0.6666666666666666,0.25,0.0,0.0,0.0
1.0,0.6666666666666666,0.49506374709743084,0.3739562194363779,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.47619047619047616,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.09558823529411764,0.21311475409836064,0.0,0.0,0.9,0.9,0.6666666666666666,0.078125,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666667,0.0,1.0000000000000002,0.0673281360737066,0.0,0.0,0.1699486301369863,0.12716857610474633,1.0,1.0,1.0,1.0,0.438827185757642,0.4096852300242131,0.0,0.6170257221861508,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.6000000000000001,0.75,0.12149532710280372,0.5,0.5,0.3321579689703808,0.5,0.5,1.0,0.21236872812135354,0.16135458167330677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7272727272727273,0.6666666666666666,0.75,0.0,0.0,0.0
0.3333333333333333,0.6666666666666666,0.7326395174778535,0.42205346049586767,1.0,1.0,0.3333333333333333,0.0,1.0,0.25,0.5,0.5714285714285714,0.4,1.0,0.75,0.2,0.7777777777777777,0.75,0.16176470588235295,0.09836065573770493,0.0,0.0,0.30000000000000004,0.2,0.3333333333333333,0.0,0.6666666666666666,0.5,0.75,0.6666666666666666,0.6666666666666667,0.6666666666666667,1.0000000000000002,0.07565556343019135,0.0,0.0,0.05650684931506849,0.09148936170212767,1.0,0.75,1.0,1.0,0.4441200462058914,0.3254237288135593,0.0,0.5862959050147616,0.0,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.33333333333333337,0.5,1.0,0.0,0.0,0.5,0.205607476635514,0.5,0.5,0.3469675599435825,0.5,0.5,1.0,0.37922987164527416,0.02390438247011952,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454545,0.6666666666666666,0.75,0.0,0.0,0.0
1.0,0.6666666666666666,0.5131229364071093,0.4545321659961574,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.058823529411764705,0.14754098360655737,0.0,0.0,0.9,0.9,0.6666666666666666,0.21875,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666667,0.6666666666666667,1.0000000000000002,0.11605244507441531,0.0,0.0,0.20976027397260272,0.18739770867430444,1.0,1.0,1.0,1.0,0.4662370521602308,0.5099273607748184,0.0,0.6665228823649914,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.6000000000000001,0.75,0.07476635514018691,0.5,0.75,0.5895627644569816,0.5,0.5,1.0,0.22403733955659275,0.16733067729083664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.6666666666666666,0.75,0.0,0.0,0.0
1.0,0.6666666666666666,0.4560656102716869,0.40802951983104885,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.6190476190476191,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,0.9,0.9,0.6666666666666666,0.063125,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.3595890410958904,0.1374795417348609,1.0,1.0,1.0,1.0,0.34901428442051285,0.4009685230024213,0.0,0.5689152027496265,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,0.0,0.75,0.037383177570093455,0.5,0.5,0.3526093088857546,0.5,0.5,1.0,0.16802800466744455,0.13545816733067728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7272727272727273,0.6666666666666666,0.75,0.0,0.0,0.0
0.75,0.6666666666666666,0.4349089973815976,0.3623159709861812,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.6190476190476191,0.4,1.0,0.75,0.6000000000000001,0.6666666666666665,0.5,0.07352941176470588,0.18032786885245902,0.0,0.0,0.9,0.9,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666667,0.6666666666666667,1.0000000000000002,0.09922041105598867,0.0,0.0,0.3728595890410959,0.2342062193126023,1.0,1.0,1.0,1.0,0.5506159068448597,0.0,0.0,0.5147023346379038,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.75,0.09345794392523364,1.0,0.5,0.4696755994358251,0.5,0.5,1.0,0.0,0.0697211155378486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7272727272727273,0.6666666666666666,0.75,0.0,0.0,0.0
0.75,0.6666666666666666,0.4560656102716869,0.38335783172776194,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.3333333333333333,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.625,0.3602941176470588,0.18032786885245902,0.0,0.0,0.6000000000000001,0.6000000000000001,0.6666666666666666,0.04,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,0.6000000000000001,0.06378454996456415,0.0,0.0,0.3039383561643835,0.1751227495908347,1.0,0.5,1.0,1.0,0.4951780160811454,0.0,0.0,0.46288034502814046,0.0,0.5,0.3333333333333333,0.0,0.25,0.3333333333333333,0.6666666666666666,0.33333333333333337,0.75,0.3333333333333333,0.4,0.75,0.4579439252336448,0.0,0.25,0.3152327221438646,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.36363636363636365,0.6666666666666666,0.75,0.0,0.0,0.0
0.9166666666666666,0.6666666666666666,0.4066403062325974,0.3585314756548854,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.9523809523809523,0.4,1.0,1.0,0.6000000000000001,0.8888888888888888,0.5,0.022058823529411763,0.06557377049180328,1.0,0.0,0.4,0.30000000000000004,0.6666666666666666,0.385,0.9999999999999999,0.5,1.0,0.9999999999999999,0.6666666666666667,0.0,1.0000000000000002,0.004961020552799433,0.0,0.0,0.708904109589041,0.2756137479541735,1.0,1.0,1.0,1.0,0.6122242570112899,0.0,0.0,0.5722923193616571,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.9999999999999999,0.33333333333333337,1.0,0.3333333333333333,1.0,0.75,0.02803738317757009,0.5,0.5,0.39774330042313116,0.5,0.5,1.0,0.5775962660443407,0.14342629482071712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545454,0.6666666666666666,0.75,0.0,0.0,0.0
0.75,0.6666666666666666,0.44681001146567345,0.3003408224123276,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.09523809523809523,0.2,1.0,0.75,0.6000000000000001,0.2222222222222222,0.625,0.4338235294117647,0.9672131147540984,1.0,0.0,0.9,0.9,0.3333333333333333,0.0,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.2906785257655482,0.0,0.0,0.2717192038601719,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.16666666666666666,1.0,0.0,0.0,0.25,0.49532710280373826,0.0,0.25,0.20239774330042312,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545454,0.6666666666666666,0.75,1.0,0.0,0.0
0.6666666666666666,0.6666666666666666,0.5175033420618727,0.44201891939298554,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.3333333333333333,0.4,1.0,0.75,0.8,0.4444444444444445,0.5,0.29411764705882354,0.6721311475409837,0.0,0.0,0.9,0.9,0.6666666666666666,0.654375,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.8,0.09142452161587526,0.6000000000000001,1.0,0.1626712328767123,0.16759410801963995,1.0,0.5,1.0,1.0,0.4462166352424042,0.0,0.0,0.4171124391040273,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.33333333333333337,1.0,0.3333333333333333,0.8,0.75,0.37383177570093457,0.5,0.5,0.3413258110014104,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4545454545454545,0.6666666666666666,0.75,0.0,0.0,0.0
0.25,0.6666666666666666,0.4182081213682387,0.36068026054776436,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.3333333333333333,0.4,1.0,0.25,0.6000000000000001,0.4444444444444445,0.5,0.3088235294117647,0.7049180327868853,0.0,0.0,0.7000000000000001,0.7000000000000001,0.3333333333333333,0.0,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.6780821917808219,0.25924713584288056,1.0,0.5,1.0,1.0,0.5890570884516353,0.0,0.0,0.5506362146317159,0.0,0.0,0.6666666666666666,0.0,0.5,0.6666666666666666,0.33333333333333337,0.5,0.0,0.0,0.0,0.25,0.3925233644859813,0.0,0.75,0.5585331452750353,0.5,0.5,1.0,0.0,0.30278884462151395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.6666666666666666,0.75,0.0,0.0,0.0
0.6666666666666666,0.6666666666666666,0.4611710699445053,0.3777325731945569,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.8571428571428571,0.4,1.0,0.75,0.8,0.4444444444444445,0.5,0.014705882352941176,0.03278688524590164,0.0,0.0,0.9,0.9,0.3333333333333333,0.0,0.33333333333333337,0.5,1.0,0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,0.06284779050736498,1.0,0.75,1.0,0.0,0.3081398781473106,0.3099273607748184,0.0,0.5054354257552056,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.0,0.0,1.0,0.009345794392523364,1.0,0.5,0.2820874471086037,0.5,0.5,1.0,0.11668611435239205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.6666666666666666,0.75,0.0,0.0,0.0
