MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
1.0,0.6666666666666666,0.5042034696810958,0.3717964421723352,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,1.0,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.0661764705882353,0.14754098360655737,0.0,0.0,0.9,0.9,0.6666666666666666,0.264375,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666667,0.0,1.0000000000000002,0.19029057406094968,0.0,0.0,0.13784246575342465,0.22847790507364976,1.0,1.0,1.0,1.0,0.5442151901471273,0.47699757869249393,0.0,0.6964437813793287,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.75,0.08411214953271028,1.0,0.75,0.6135401974612129,0.5,0.5,1.0,0.0,0.1394422310756972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454545,0.6666666666666666,0.75,0.0,0.0,0.0
0.75,0.6666666666666666,0.44681001146567345,0.34135452558428936,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.6190476190476191,0.4,1.0,0.75,0.6000000000000001,0.6666666666666665,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,0.9,0.9,1.0,0.184375,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666667,0.0,1.0000000000000002,0.1746987951807229,0.0,0.0,0.285958904109589,0.27070376432078563,1.0,1.0,1.0,1.0,0.6054217966857216,0.0,0.0,0.565933545182912,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.75,0.037383177570093455,0.0,0.75,0.6346967559943583,0.5,0.5,1.0,0.0,0.27091633466135456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09090909090909091,0.6666666666666666,0.75,1.0,0.0,0.0
0.9166666666666666,0.6666666666666666,0.26527104552339953,0.15265356845201516,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.6666666666666666,0.4,1.0,1.0,0.6000000000000001,0.6666666666666665,0.5,0.022058823529411763,0.04918032786885246,0.0,0.0,0.9,0.9,0.6666666666666666,0.00875,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,0.0,1.0000000000000002,0.002834868887313962,0.0,0.0,0.5693493150684931,0.2202945990180033,1.0,1.0,1.0,1.0,0.5694447542432264,0.0,0.0,0.5323030824441433,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.75,0.02803738317757009,1.0,0.5,0.3081805359661495,0.5,0.5,1.0,0.1820303383897316,0.0398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.6666666666666666,0.75,0.0,0.0,0.0
0.75,0.6666666666666666,0.5507967785899157,0.46877130759203967,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,0.0,0.8571428571428571,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,0.9,0.9,1.0,0.0625,0.6666666666666666,0.5,1.0,0.9999999999999999,0.6666666666666667,1.0,1.0000000000000002,0.01417434443656981,0.0,0.0,0.7071917808219178,0.2834697217675941,1.0,1.0,1.0,1.0,0.6323537812811044,0.0,0.0,0.5911089082179308,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.75,0.009345794392523364,1.0,0.75,0.5021156558533145,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,1.0,1.0,0.0,0.0,0.0
0.75,0.6666666666666666,0.4560656102716869,0.41722074822445965,1.0,1.0,0.3333333333333333,1.0,1.0,0.25,0.0,0.9523809523809523,0.4,1.0,0.75,0.6000000000000001,0.8888888888888888,0.5,0.022058823529411763,0.04918032786885246,1.0,0.0,0.9,0.9,0.6666666666666666,0.35125,0.6666666666666666,0.5,1.0,0.9999999999999999,0.6666666666666667,1.0,1.0000000000000002,0.27763997165131116,0.0,0.0,0.09631849315068493,0.2932896890343699,1.0,1.0,1.0,1.0,0.6357478251358355,0.0,0.0,0.5942815777216213,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.9999999999999999,0.33333333333333337,1.0,0.3333333333333333,0.8,0.75,0.02803738317757009,1.0,0.75,0.616361071932299,0.5,0.5,1.0,0.24037339556592763,0.09760956175298804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6363636363636364,0.6666666666666666,0.75,0.0,0.0,0.0
1.0,0.6666666666666666,0.44681001146567345,0.3906795926825666,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.5238095238095237,1.0,1.0,0.75,1.0,0.6666666666666665,0.625,0.2647058823529412,0.6065573770491803,0.0,0.0,0.6000000000000001,0.6000000000000001,1.0,0.15,0.33333333333333337,0.5,0.5,0.6666666666666666,0.6666666666666667,0.3333333333333333,0.8,0.15219702338766833,0.6000000000000001,1.0,0.09246575342465753,0.1811783960720131,1.0,1.0,1.0,1.0,0.45346455438611244,0.47602905569007264,0.0,0.6486996026216678,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.33333333333333337,0.41666666666666663,1.0,0.6666666666666666,0.6000000000000001,0.75,0.3364485981308411,0.5,0.5,0.3413258110014104,0.5,0.5,1.0,0.2742123687281213,0.40637450199203184,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.9090909090909091,0.6666666666666666,0.75,1.0,0.0,0.0
0.75,0.6666666666666666,0.4711754616031938,0.38285472986814706,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.8095238095238095,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,0.9,0.9,0.6666666666666666,0.2675,0.6666666666666666,0.5,1.0,0.9999999999999999,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.7684075342465753,0.2937806873977087,1.0,1.0,1.0,1.0,0.6363808334013008,0.0,0.0,0.5948732984257088,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.75,0.0,0.5,0.75,0.6311706629055007,0.5,0.5,1.0,0.0,0.09760956175298804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09090909090909091,1.0,1.0,0.0,0.0,0.0
1.0,0.6666666666666666,0.4182081213682387,0.47034219106496433,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.6190476190476191,0.4,1.0,0.75,1.0,0.5555555555555556,0.5,0.08823529411764705,0.21311475409836064,0.0,0.0,0.9,0.9,0.3333333333333333,0.0,0.33333333333333337,0.5,1.0,0.6666666666666666,0.6666666666666667,0.0,1.0000000000000002,0.14546420978029767,0.0,0.0,0.04580479452054794,0.1518821603927987,1.0,1.0,1.0,1.0,0.3867175392030222,0.40484261501210655,0.0,0.5887105920590772,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.0,0.0,0.75,0.11214953271028036,0.5,0.5,0.3314527503526093,0.5,0.5,1.0,0.32205367561260206,0.19721115537848605,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.6363636363636364,0.6666666666666666,0.75,0.0,0.0,0.0
0.3333333333333333,0.3333333333333333,0.3356137766879639,0.28823011889750494,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.09523809523809523,0.4,1.0,0.75,0.2,0.5555555555555556,0.625,0.5588235294117647,0.9508196721311476,0.0,0.0,0.30000000000000004,0.2,0.3333333333333333,0.0,0.33333333333333337,0.5,0.25,0.33333333333333337,0.3333333333333333,0.0,0.2,0.07530120481927711,0.0,0.0,0.19648972602739725,0.1446808510638298,1.0,0.5,1.0,0.6666666666666666,0.39915261021466764,0.19757869249394674,0.0,0.4985165108706324,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.33333333333333337,1.0,0.3333333333333333,0.8,0.25,0.27102803738317754,0.0,0.25,0.39492242595204513,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9090909090909091,0.6666666666666666,0.75,0.0,0.0,0.0
0.3333333333333333,0.6666666666666666,0.38858111692291897,0.36327328132517667,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.19047619047619047,0.4,1.0,0.75,0.2,0.5555555555555556,0.5,0.5147058823529411,0.9836065573770493,0.0,0.0,0.2,0.4,0.3333333333333333,0.0,0.33333333333333337,0.5,0.25,0.33333333333333337,0.6666666666666667,0.3333333333333333,0.4000000000000001,0.03614457831325301,0.0,0.0,0.1523972602739726,0.0916530278232406,1.0,0.5,1.0,1.0,0.27893494060809987,0.2711864406779661,0.0,0.4691214901728271,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.33333333333333337,1.0,0.0,0.0,0.25,0.6542056074766355,0.0,0.25,0.19746121297602257,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.8181818181818182,0.6666666666666666,0.75,0.0,0.0,0.0
0.75,0.6666666666666666,0.49040783718144776,0.38886910652593487,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.3333333333333333,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.75,0.3088235294117647,0.7049180327868853,1.0,0.0,0.4,0.30000000000000004,0.6666666666666666,0.105,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,0.8,0.1481218993621545,0.0,0.0,0.10145547945205478,0.1756137479541735,1.0,0.5,1.0,1.0,0.44165925400325534,0.0,0.0,0.41285231015667057,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.33333333333333337,1.0,0.0,0.0,0.75,0.3925233644859813,0.5,0.5,0.3631875881523272,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454545,0.6666666666666666,0.75,0.0,0.0,0.0
0.75,0.6666666666666666,0.4611710699445053,0.3685342859131371,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.3333333333333333,0.2,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.3676470588235294,0.8360655737704918,0.0,0.0,0.4,0.6000000000000001,0.6666666666666666,0.2025,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,0.4000000000000001,0.12349397590361447,0.0,0.0,0.2444349315068493,0.20752864157119477,1.0,0.5,1.0,1.0,0.5036552776657768,0.0,0.0,0.47080468261938124,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.33333333333333337,1.0,0.6666666666666666,0.8,0.75,0.46728971962616817,0.0,0.5,0.3251057827926657,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.6666666666666666,0.75,0.0,0.0,0.0
0.75,0.6666666666666666,0.49040783718144776,0.3955050364577961,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.3333333333333333,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.625,0.4117647058823529,0.9344262295081968,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.33333333333333337,0.5,1.0,0.33333333333333337,0.6666666666666667,0.0,0.6000000000000001,0.07583274273564848,0.2,1.0,0.0,0.09950900163666122,1.0,0.5,1.0,1.0,0.5197737297809297,0.0,0.0,0.4858718189503266,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.24999999999999997,0.25,0.0,0.0,0.75,0.5233644859813084,0.0,0.25,0.19040902679830748,0.5,0.5,1.0,0.07701283547257876,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.9090909090909091,0.6666666666666666,0.75,0.0,0.0,0.0
1.0,0.6666666666666666,0.29819406424933925,0.7203995399309613,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.9047619047619047,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.051470588235294115,0.13114754098360656,1.0,0.0,1.0,0.4,0.6666666666666666,0.376875,0.9999999999999999,0.5,1.0,0.6666666666666666,0.6666666666666667,1.0,0.8,0.2508858965272856,0.0,0.0,0.10017123287671233,0.2700490998363339,1.0,1.0,1.0,1.0,0.6135701980381429,0.7694915254237288,0.0,0.8080196833061604,0.3333333333333333,0.0,1.0,0.5,0.5,0.3333333333333333,0.9999999999999999,0.8333333333333334,0.0,0.3333333333333333,0.8,1.0,0.06542056074766354,1.0,0.75,0.5930888575458392,0.5,0.5,1.0,0.586931155192532,0.07171314741035856,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454545,0.6666666666666666,0.75,0.0,0.0,0.0
0.75,0.6666666666666666,0.49506374709743084,0.3480528601218851,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.3333333333333333,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,1.0,0.3382352941176471,0.06557377049180328,0.0,0.0,0.30000000000000004,0.2,0.6666666666666666,0.148125,0.6666666666666666,0.75,0.5,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.564640410958904,0.2158756137479542,1.0,0.5,1.0,1.0,0.5776583621961278,0.0,0.0,0.5399809630440404,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.75,0.42990654205607476,0.5,0.5,0.32581100141043723,0.5,0.5,1.0,0.0,0.07171314741035856,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.25,0.0,0.0,0.0
0.08333333333333333,0.6666666666666666,0.38858111692291897,0.3749226981121816,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.3333333333333333,0.4,1.0,0.75,0.4,0.4444444444444445,0.75,0.4264705882352941,0.0819672131147541,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,0.8,0.03897944720056697,0.0,0.0,0.2675513698630137,0.13829787234042554,1.0,0.5,1.0,1.0,0.3721686114540752,0.0,0.0,0.3478941505559008,0.0,0.5,0.3333333333333333,0.0,0.25,0.3333333333333333,0.6666666666666666,0.16666666666666666,1.0,0.0,0.0,0.25,0.205607476635514,0.0,0.5,0.40620592383638926,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.6666666666666666,0.75,0.0,0.0,0.0
0.9166666666666666,0.6666666666666666,0.4182081213682387,0.35670399162909083,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.9523809523809523,0.4,1.0,1.0,0.6000000000000001,0.8888888888888888,0.5,0.0,0.01639344262295082,1.0,0.0,0.4,0.30000000000000004,0.6666666666666666,0.47875,0.9999999999999999,0.5,1.0,0.9999999999999999,0.6666666666666667,0.0,1.0000000000000002,0.27285613040396883,0.0,0.0,0.06934931506849315,0.27855973813420626,1.0,1.0,1.0,1.0,0.6162478036884957,0.0,0.0,0.5760534327667335,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.9999999999999999,0.41666666666666663,1.0,0.3333333333333333,0.8,0.75,0.0,1.0,0.75,0.7418899858956276,0.5,0.5,1.0,0.0,0.14342629482071712,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8181818181818182,1.0,1.0,0.0,0.0,0.0
